height_mm,volume_litres
310.000,120.231137
310.100,120.274487
310.200,120.317836
310.300,120.361186
310.400,120.404535
310.500,120.447885
310.600,120.491234
310.700,120.534584
310.800,120.577933
310.900,120.621283
311.000,120.664632
311.100,120.707982
311.200,120.751331
311.300,120.794681
311.400,120.838030
311.500,120.881380
311.600,120.924729
311.700,120.968079
311.800,121.011428
311.900,121.054778
312.000,121.098127
312.100,121.141477
312.200,121.184826
312.300,121.228176
312.400,121.271525
312.500,121.314875
312.600,121.358224
312.700,121.401574
312.800,121.444923
312.900,121.488273
313.000,121.531622
313.100,121.574972
313.200,121.618321
313.300,121.661671
313.400,121.705020
313.500,121.748370
313.600,121.791719
313.700,121.835069
313.800,121.878418
313.900,121.921768
314.000,121.965117
314.100,122.008467
314.200,122.051816
314.300,122.095166
314.400,122.138515
314.500,122.181864
314.600,122.225214
314.700,122.268563
314.800,122.311913
314.900,122.355262
315.000,122.398612
315.100,122.441961
315.200,122.485311
315.300,122.528660
315.400,122.572010
315.500,122.615359
315.600,122.658709
315.700,122.702058
315.800,122.745408
315.900,122.788757
316.000,122.832107
316.100,122.875456
316.200,122.918806
316.300,122.962155
316.400,123.005505
316.500,123.048854
316.600,123.092204
316.700,123.135553
316.800,123.178903
316.900,123.222252
317.000,123.265602
317.100,123.308951
317.200,123.352301
317.300,123.395650
317.400,123.439000
317.500,123.482349
317.600,123.525699
317.700,123.569048
317.800,123.612398
317.900,123.655747
318.000,123.699097
318.100,123.742446
318.200,123.785796
318.300,123.829145
318.400,123.872495
318.500,123.915844
318.600,123.959194
318.700,124.002543
318.800,124.045893
318.900,124.089242
319.000,124.132592
319.100,124.175941
319.200,124.219291
319.300,124.262640
319.400,124.305990
319.500,124.349339
319.600,124.392689
319.700,124.436038
319.800,124.479387
319.900,124.522737
320.000,124.566086
320.100,124.609436
320.200,124.652785
320.300,124.696135
320.400,124.739484
320.500,124.782834
320.600,124.826183
320.700,124.869533
320.800,124.912882
320.900,124.956232
321.000,124.999581
321.100,125.042931
321.200,125.086280
321.300,125.129630
321.400,125.172979
321.500,125.216329
321.600,125.259678
321.700,125.303028
321.800,125.346377
321.900,125.389727
322.000,125.433076
322.100,125.476426
322.200,125.519775
322.300,125.563125
322.400,125.606474
322.500,125.649824
322.600,125.693173
322.700,125.736523
322.800,125.779872
322.900,125.823222
323.000,125.866571
323.100,125.909921
323.200,125.953270
323.300,125.996620
323.400,126.039969
323.500,126.083319
323.600,126.126668
323.700,126.170018
323.800,126.213367
323.900,126.256717
324.000,126.300066
324.100,126.343416
324.200,126.386765
324.300,126.430115
324.400,126.473464
324.500,126.516814
324.600,126.560163
324.700,126.603513
324.800,126.646862
324.900,126.690212
325.000,126.733561
325.100,126.776910
325.200,126.820260
325.300,126.863609
325.400,126.906959
325.500,126.950308
325.600,126.993658
325.700,127.037007
325.800,127.080357
325.900,127.123706
326.000,127.167056
326.100,127.210405
326.200,127.253755
326.300,127.297104
326.400,127.340454
326.500,127.383803
326.600,127.427153
326.700,127.470502
326.800,127.513852
326.900,127.557201
327.000,127.600551
327.100,127.643900
327.200,127.687250
327.300,127.730599
327.400,127.773949
327.500,127.817298
327.600,127.860648
327.700,127.903997
327.800,127.947347
327.900,127.990696
328.000,128.034046
328.100,128.077395
328.200,128.120745
328.300,128.164094
328.400,128.207444
328.500,128.250793
328.600,128.294143
328.700,128.337492
328.800,128.380842
328.900,128.424191
329.000,128.467541
329.100,128.510890
329.200,128.554240
329.300,128.597589
329.400,128.640939
329.500,128.684288
329.600,128.727638
329.700,128.770987
329.800,128.814337
329.900,128.857686
330.000,128.901036
330.100,128.944385
330.200,128.987735
330.300,129.031084
330.400,129.074433
330.500,129.117783
330.600,129.161132
330.700,129.204482
330.800,129.247831
330.900,129.291181
331.000,129.334530
331.100,129.377880
331.200,129.421229
331.300,129.464579
331.400,129.507928
331.500,129.551278
331.600,129.594627
331.700,129.637977
331.800,129.681326
331.900,129.724676
332.000,129.768025
332.100,129.811375
332.200,129.854724
332.300,129.898074
332.400,129.941423
332.500,129.984773
332.600,130.028122
332.700,130.071472
332.800,130.114821
332.900,130.158171
333.000,130.201520
333.100,130.244870
333.200,130.288219
333.300,130.331569
333.400,130.374918
333.500,130.418268
333.600,130.461617
333.700,130.504967
333.800,130.548316
333.900,130.591666
334.000,130.635015
334.100,130.678365
334.200,130.721714
334.300,130.765064
334.400,130.808413
334.500,130.851763
334.600,130.895112
334.700,130.938462
334.800,130.981811
334.900,131.025161
335.000,131.068510
335.100,131.111860
335.200,131.155209
335.300,131.198559
335.400,131.241908
335.500,131.285258
335.600,131.328607
335.700,131.371956
335.800,131.415306
335.900,131.458655
336.000,131.502005
336.100,131.545354
336.200,131.588704
336.300,131.632053
336.400,131.675403
336.500,131.718752
336.600,131.762102
336.700,131.805451
336.800,131.848801
336.900,131.892150
337.000,131.935500
337.100,131.978849
337.200,132.022199
337.300,132.065548
337.400,132.108898
337.500,132.152247
337.600,132.195597
337.700,132.238946
337.800,132.282296
337.900,132.325645
338.000,132.368995
338.100,132.412344
338.200,132.455694
338.300,132.499043
338.400,132.542393
338.500,132.585742
338.600,132.629092
338.700,132.672441
338.800,132.715791
338.900,132.759140
339.000,132.802490
339.100,132.845839
339.200,132.889189
339.300,132.932538
339.400,132.975888
339.500,133.019237
339.600,133.062587
339.700,133.105936
339.800,133.149286
339.900,133.192635
340.000,133.235985
340.100,133.279334
340.200,133.322684
340.300,133.366033
340.400,133.409383
340.500,133.452732
340.600,133.496082
340.700,133.539431
340.800,133.582781
340.900,133.626130
341.000,133.669479
341.100,133.712829
341.200,133.756178
341.300,133.799528
341.400,133.842877
341.500,133.886227
341.600,133.929576
341.700,133.972926
341.800,134.016275
341.900,134.059625
342.000,134.102974
342.100,134.146324
342.200,134.189673
342.300,134.233023
342.400,134.276372
342.500,134.319722
342.600,134.363071
342.700,134.406421
342.800,134.449770
342.900,134.493120
343.000,134.536469
343.100,134.579819
343.200,134.623168
343.300,134.666518
343.400,134.709867
343.500,134.753217
343.600,134.796566
343.700,134.839916
343.800,134.883265
343.900,134.926615
344.000,134.969964
344.100,135.013314
344.200,135.056663
344.300,135.100013
344.400,135.143362
344.500,135.186712
344.600,135.230061
344.700,135.273411
344.800,135.316760
344.900,135.360110
345.000,135.403459
345.100,135.446809
345.200,135.490158
345.300,135.533508
345.400,135.576857
345.500,135.620207
345.600,135.663556
345.700,135.706906
345.800,135.750255
345.900,135.793605
346.000,135.836954
346.100,135.880304
346.200,135.923653
346.300,135.967002
346.400,136.010352
346.500,136.053701
346.600,136.097051
346.700,136.140400
346.800,136.183750
346.900,136.227099
347.000,136.270449
347.100,136.313798
347.200,136.357148
347.300,136.400497
347.400,136.443847
347.500,136.487196
347.600,136.530546
347.700,136.573895
347.800,136.617245
347.900,136.660594
348.000,136.703944
348.100,136.747293
348.200,136.790643
348.300,136.833992
348.400,136.877342
348.500,136.920691
348.600,136.964041
348.700,137.007390
348.800,137.050740
348.900,137.094089
349.000,137.137439
349.100,137.180788
349.200,137.224138
349.300,137.267487
349.400,137.310837
349.500,137.354186
349.600,137.397536
349.700,137.440885
349.800,137.484235
349.900,137.527584
350.000,137.570934
350.100,137.614283
350.200,137.657633
350.300,137.700982
350.400,137.744332
350.500,137.787681
350.600,137.831031
350.700,137.874380
350.800,137.917730
350.900,137.961079
351.000,138.004429
351.100,138.047778
351.200,138.091128
351.300,138.134477
351.400,138.177827
351.500,138.221176
351.600,138.264525
351.700,138.307875
351.800,138.351224
351.900,138.394574
352.000,138.437923
352.100,138.481273
352.200,138.524622
352.300,138.567972
352.400,138.611321
352.500,138.654671
352.600,138.698020
352.700,138.741370
352.800,138.784719
352.900,138.828069
353.000,138.871418
353.100,138.914768
353.200,138.958117
353.300,139.001467
353.400,139.044816
353.500,139.088166
353.600,139.131515
353.700,139.174865
353.800,139.218214
353.900,139.261564
354.000,139.304913
354.100,139.348263
354.200,139.391612
354.300,139.434962
354.400,139.478311
354.500,139.521661
354.600,139.565010
354.700,139.608360
354.800,139.651709
354.900,139.695059
355.000,139.738408
355.100,139.781758
355.200,139.825107
355.300,139.868457
355.400,139.911806
355.500,139.955156
355.600,139.998505
355.700,140.041855
355.800,140.085204
355.900,140.128554
356.000,140.171903
356.100,140.215253
356.200,140.258602
356.300,140.301952
356.400,140.345301
356.500,140.388651
356.600,140.432000
356.700,140.475350
356.800,140.518699
356.900,140.562048
357.000,140.605398
357.100,140.648747
357.200,140.692097
357.300,140.735446
357.400,140.778796
357.500,140.822145
357.600,140.865495
357.700,140.908844
357.800,140.952194
357.900,140.995543
358.000,141.038893
358.100,141.082242
358.200,141.125592
358.300,141.168941
358.400,141.212291
358.500,141.255640
358.600,141.298990
358.700,141.342339
358.800,141.385689
358.900,141.429038
359.000,141.472388
359.100,141.515737
359.200,141.559087
359.300,141.602436
359.400,141.645786
359.500,141.689135
359.600,141.732485
359.700,141.775834
359.800,141.819184
359.900,141.862533
360.000,141.905883
360.100,141.949232
360.200,141.992582
360.300,142.035931
360.400,142.079281
360.500,142.122630
360.600,142.165980
360.700,142.209329
360.800,142.252679
360.900,142.296028
361.000,142.339378
361.100,142.382727
361.200,142.426077
361.300,142.469426
361.400,142.512776
361.500,142.556125
361.600,142.599475
361.700,142.642824
361.800,142.686174
361.900,142.729523
362.000,142.772873
362.100,142.816222
362.200,142.859571
362.300,142.902921
362.400,142.946270
362.500,142.989620
362.600,143.032969
362.700,143.076319
362.800,143.119668
362.900,143.163018
363.000,143.206367
363.100,143.249717
363.200,143.293066
363.300,143.336416
363.400,143.379765
363.500,143.423115
363.600,143.466464
363.700,143.509814
363.800,143.553163
363.900,143.596513
364.000,143.639862
364.100,143.683212
364.200,143.726561
364.300,143.769911
364.400,143.813260
364.500,143.856610
364.600,143.899959
364.700,143.943309
364.800,143.986658
364.900,144.030008
365.000,144.073357
365.100,144.116707
365.200,144.160056
365.300,144.203406
365.400,144.246755
365.500,144.290105
365.600,144.333454
365.700,144.376804
365.800,144.420153
365.900,144.463503
366.000,144.506852
366.100,144.550202
366.200,144.593551
366.300,144.636901
366.400,144.680250
366.500,144.723600
366.600,144.766949
366.700,144.810299
366.800,144.853648
366.900,144.896998
367.000,144.940347
367.100,144.983697
367.200,145.027046
367.300,145.070396
367.400,145.113745
367.500,145.157094
367.600,145.200444
367.700,145.243793
367.800,145.287143
367.900,145.330492
368.000,145.373842
368.100,145.417191
368.200,145.460541
368.300,145.503890
368.400,145.547240
368.500,145.590589
368.600,145.633939
368.700,145.677288
368.800,145.720638
368.900,145.763987
369.000,145.807337
369.100,145.850686
369.200,145.894036
369.300,145.937385
369.400,145.980735
369.500,146.024084
369.600,146.067434
369.700,146.110783
369.800,146.154133
369.900,146.197482
370.000,146.240832
370.100,146.284181
370.200,146.327531
370.300,146.370880
370.400,146.414230
370.500,146.457579
370.600,146.500929
370.700,146.544278
370.800,146.587628
370.900,146.630977
371.000,146.674327
371.100,146.717676
371.200,146.761026
371.300,146.804375
371.400,146.847725
371.500,146.891074
371.600,146.934424
371.700,146.977773
371.800,147.021123
371.900,147.064472
372.000,147.107822
372.100,147.151171
372.200,147.194521
372.300,147.237870
372.400,147.281220
372.500,147.324569
372.600,147.367919
372.700,147.411268
372.800,147.454617
372.900,147.497967
373.000,147.541316
373.100,147.584666
373.200,147.628015
373.300,147.671365
373.400,147.714714
373.500,147.758064
373.600,147.801413
373.700,147.844763
373.800,147.888112
373.900,147.931462
374.000,147.974811
374.100,148.018161
374.200,148.061510
374.300,148.104860
374.400,148.148209
374.500,148.191559
374.600,148.234908
374.700,148.278258
374.800,148.321607
374.900,148.364957
375.000,148.408306
375.100,148.451656
375.200,148.495005
375.300,148.538355
375.400,148.581704
375.500,148.625054
375.600,148.668403
375.700,148.711753
375.800,148.755102
375.900,148.798452
376.000,148.841801
376.100,148.885151
376.200,148.928500
376.300,148.971850
376.400,149.015199
376.500,149.058549
376.600,149.101898
376.700,149.145248
376.800,149.188597
376.900,149.231947
377.000,149.275296
377.100,149.318646
377.200,149.361995
377.300,149.405345
377.400,149.448694
377.500,149.492044
377.600,149.535393
377.700,149.578743
377.800,149.622092
377.900,149.665442
378.000,149.708791
378.100,149.752140
378.200,149.795490
378.300,149.838839
378.400,149.882189
378.500,149.925538
378.600,149.968888
378.700,150.012237
378.800,150.055587
378.900,150.098936
379.000,150.142286
379.100,150.185635
379.200,150.228985
379.300,150.272334
379.400,150.315684
379.500,150.359033
379.600,150.402383
379.700,150.445732
379.800,150.489082
379.900,150.532431
380.000,150.575781
380.100,150.619130
380.200,150.662480
380.300,150.705829
380.400,150.749179
380.500,150.792528
380.600,150.835878
380.700,150.879227
380.800,150.922577
380.900,150.965926
381.000,151.009276
381.100,151.052625
381.200,151.095975
381.300,151.139324
381.400,151.182674
381.500,151.226023
381.600,151.269373
381.700,151.312722
381.800,151.356072
381.900,151.399421
382.000,151.442771
382.100,151.486120
382.200,151.529470
382.300,151.572819
382.400,151.616169
382.500,151.659518
382.600,151.702868
382.700,151.746217
382.800,151.789567
382.900,151.832916
383.000,151.876266
383.100,151.919615
383.200,151.962965
383.300,152.006314
383.400,152.049663
383.500,152.093013
383.600,152.136362
383.700,152.179712
383.800,152.223061
383.900,152.266411
384.000,152.309760
384.100,152.353110
384.200,152.396459
384.300,152.439809
384.400,152.483158
384.500,152.526508
384.600,152.569857
384.700,152.613207
384.800,152.656556
384.900,152.699906
385.000,152.743255
385.100,152.786605
385.200,152.829954
385.300,152.873304
385.400,152.916653
385.500,152.960003
385.600,153.003352
385.700,153.046702
385.800,153.090051
385.900,153.133401
386.000,153.176750
386.100,153.220100
386.200,153.263449
386.300,153.306799
386.400,153.350148
386.500,153.393498
386.600,153.436847
386.700,153.480197
386.800,153.523546
386.900,153.566896
387.000,153.610245
387.100,153.653595
387.200,153.696944
387.300,153.740294
387.400,153.783643
387.500,153.826993
387.600,153.870342
387.700,153.913692
387.800,153.957041
387.900,154.000391
388.000,154.043740
388.100,154.087090
388.200,154.130439
388.300,154.173789
388.400,154.217138
388.500,154.260488
388.600,154.303837
388.700,154.347186
388.800,154.390536
388.900,154.433885
389.000,154.477235
389.100,154.520584
389.200,154.563934
389.300,154.607283
389.400,154.650633
389.500,154.693982
389.600,154.737332
389.700,154.780681
389.800,154.824031
389.900,154.867380
390.000,154.910730
390.100,154.954079
390.200,154.997429
390.300,155.040778
390.400,155.084128
390.500,155.127477
390.600,155.170827
390.700,155.214176
390.800,155.257526
390.900,155.300875
391.000,155.344225
391.100,155.387574
391.200,155.430924
391.300,155.474273
391.400,155.517623
391.500,155.560972
391.600,155.604322
391.700,155.647671
391.800,155.691021
391.900,155.734370
392.000,155.777720
392.100,155.821069
392.200,155.864419
392.300,155.907768
392.400,155.951118
392.500,155.994467
392.600,156.037817
392.700,156.081166
392.800,156.124516
392.900,156.167865
393.000,156.211215
393.100,156.254564
393.200,156.297914
393.300,156.341263
393.400,156.384613
393.500,156.427962
393.600,156.471312
393.700,156.514661
393.800,156.558011
393.900,156.601360
394.000,156.644709
394.100,156.688059
394.200,156.731408
394.300,156.774758
394.400,156.818107
394.500,156.861457
394.600,156.904806
394.700,156.948156
394.800,156.991505
394.900,157.034855
395.000,157.078204
395.100,157.121554
395.200,157.164903
395.300,157.208253
395.400,157.251602
395.500,157.294952
395.600,157.338301
395.700,157.381651
395.800,157.425000
395.900,157.468350
396.000,157.511699
396.100,157.555049
396.200,157.598398
396.300,157.641748
396.400,157.685097
396.500,157.728447
396.600,157.771796
396.700,157.815146
396.800,157.858495
396.900,157.901845
397.000,157.945194
397.100,157.988544
397.200,158.031893
397.300,158.075243
397.400,158.118592
397.500,158.161942
397.600,158.205291
397.700,158.248641
397.800,158.291990
397.900,158.335340
398.000,158.378689
398.100,158.422039
398.200,158.465388
398.300,158.508738
398.400,158.552087
398.500,158.595437
398.600,158.638786
398.700,158.682136
398.800,158.725485
398.900,158.768835
399.000,158.812184
399.100,158.855534
399.200,158.898883
399.300,158.942232
399.400,158.985582
399.500,159.028931
399.600,159.072281
399.700,159.115630
399.800,159.158980
399.900,159.202329
400.000,159.245679
400.100,159.289028
400.200,159.332378
400.300,159.375727
400.400,159.419077
400.500,159.462426
400.600,159.505776
400.700,159.549125
400.800,159.592475
400.900,159.635824
401.000,159.679174
401.100,159.722523
401.200,159.765873
401.300,159.809222
401.400,159.852572
401.500,159.895921
401.600,159.939271
401.700,159.982620
401.800,160.025970
401.900,160.069319
402.000,160.112669
402.100,160.156018
402.200,160.199368
402.300,160.242717
402.400,160.286067
402.500,160.329416
402.600,160.372766
402.700,160.416115
402.800,160.459465
402.900,160.502814
403.000,160.546164
403.100,160.589513
403.200,160.632863
403.300,160.676212
403.400,160.719562
403.500,160.762911
403.600,160.806261
403.700,160.849610
403.800,160.892960
403.900,160.936309
404.000,160.979659
404.100,161.023008
404.200,161.066358
404.300,161.109707
404.400,161.153057
404.500,161.196406
404.600,161.239755
404.700,161.283105
404.800,161.326454
404.900,161.369804
405.000,161.413153
405.100,161.456503
405.200,161.499852
405.300,161.543202
405.400,161.586551
405.500,161.629901
405.600,161.673250
405.700,161.716600
405.800,161.759949
405.900,161.803299
406.000,161.846648
406.100,161.889998
406.200,161.933347
406.300,161.976697
406.400,162.020046
406.500,162.063396
406.600,162.106745
406.700,162.150095
406.800,162.193444
406.900,162.236794
407.000,162.280143
407.100,162.323493
407.200,162.366842
407.300,162.410192
407.400,162.453541
407.500,162.496891
407.600,162.540240
407.700,162.583590
407.800,162.626939
407.900,162.670289
408.000,162.713638
408.100,162.756988
408.200,162.800337
408.300,162.843687
408.400,162.887036
408.500,162.930386
408.600,162.973735
408.700,163.017085
408.800,163.060434
408.900,163.103784
409.000,163.147133
409.100,163.190483
409.200,163.233832
409.300,163.277182
409.400,163.320531
409.500,163.363881
409.600,163.407230
409.700,163.450580
409.800,163.493929
409.900,163.537278
410.000,163.580628
410.100,163.623977
410.200,163.667327
410.300,163.710676
410.400,163.754026
410.500,163.797375
410.600,163.840725
410.700,163.884074
410.800,163.927424
410.900,163.970773
411.000,164.014123
411.100,164.057472
411.200,164.100822
411.300,164.144171
411.400,164.187521
411.500,164.230870
411.600,164.274220
411.700,164.317569
411.800,164.360919
411.900,164.404268
412.000,164.447618
412.100,164.490967
412.200,164.534317
412.300,164.577666
412.400,164.621016
412.500,164.664365
412.600,164.707715
412.700,164.751064
412.800,164.794414
412.900,164.837763
413.000,164.881113
413.100,164.924462
413.200,164.967812
413.300,165.011161
413.400,165.054511
413.500,165.097860
413.600,165.141210
413.700,165.184559
413.800,165.227909
413.900,165.271258
414.000,165.314608
414.100,165.357957
414.200,165.401307
414.300,165.444656
414.400,165.488006
414.500,165.531355
414.600,165.574705
414.700,165.618054
414.800,165.661404
414.900,165.704753
415.000,165.748103
415.100,165.791452
415.200,165.834801
415.300,165.878151
415.400,165.921500
415.500,165.964850
415.600,166.008199
415.700,166.051549
415.800,166.094898
415.900,166.138248
416.000,166.181597
416.100,166.224947
416.200,166.268296
416.300,166.311646
416.400,166.354995
416.500,166.398345
416.600,166.441694
416.700,166.485044
416.800,166.528393
416.900,166.571743
417.000,166.615092
417.100,166.658442
417.200,166.701791
417.300,166.745141
417.400,166.788490
417.500,166.831840
417.600,166.875189
417.700,166.918539
417.800,166.961888
417.900,167.005238
418.000,167.048587
418.100,167.091937
418.200,167.135286
418.300,167.178636
418.400,167.221985
418.500,167.265335
418.600,167.308684
418.700,167.352034
418.800,167.395383
418.900,167.438733
419.000,167.482082
419.100,167.525432
419.200,167.568781
419.300,167.612131
419.400,167.655480
419.500,167.698830
419.600,167.742179
419.700,167.785529
419.800,167.828878
419.900,167.872228
420.000,167.915577
420.100,167.958927
420.200,168.002276
420.300,168.045626
420.400,168.088975
420.500,168.132324
420.600,168.175674
420.700,168.219023
420.800,168.262373
420.900,168.305722
421.000,168.349072
421.100,168.392421
421.200,168.435771
421.300,168.479120
421.400,168.522470
421.500,168.565819
421.600,168.609169
421.700,168.652518
421.800,168.695868
421.900,168.739217
422.000,168.782567
422.100,168.825916
422.200,168.869266
422.300,168.912615
422.400,168.955965
422.500,168.999314
422.600,169.042664
422.700,169.086013
422.800,169.129363
422.900,169.172712
423.000,169.216062
423.100,169.259411
423.200,169.302761
423.300,169.346110
423.400,169.389460
423.500,169.432809
423.600,169.476159
423.700,169.519508
423.800,169.562858
423.900,169.606207
424.000,169.649557
424.100,169.692906
424.200,169.736256
424.300,169.779605
424.400,169.822955
424.500,169.866304
424.600,169.909654
424.700,169.953003
424.800,169.996353
424.900,170.039702
425.000,170.083052
425.100,170.126401
425.200,170.169751
425.300,170.213100
425.400,170.256450
425.500,170.299799
425.600,170.343149
425.700,170.386498
425.800,170.429847
425.900,170.473197
426.000,170.516546
426.100,170.559896
426.200,170.603245
426.300,170.646595
426.400,170.689944
426.500,170.733294
426.600,170.776643
426.700,170.819993
426.800,170.863342
426.900,170.906692
427.000,170.950041
427.100,170.993391
427.200,171.036740
427.300,171.080090
427.400,171.123439
427.500,171.166789
427.600,171.210138
427.700,171.253488
427.800,171.296837
427.900,171.340187
428.000,171.383536
428.100,171.426886
428.200,171.470235
428.300,171.513585
428.400,171.556934
428.500,171.600284
428.600,171.643633
428.700,171.686983
428.800,171.730332
428.900,171.773682
429.000,171.817031
429.100,171.860381
429.200,171.903730
429.300,171.947080
429.400,171.990429
429.500,172.033779
429.600,172.077128
429.700,172.120478
429.800,172.163827
429.900,172.207177
430.000,172.250526
430.100,172.293876
430.200,172.337225
430.300,172.380575
430.400,172.423924
430.500,172.467274
430.600,172.510623
430.700,172.553973
430.800,172.597322
430.900,172.640672
431.000,172.684021
431.100,172.727370
431.200,172.770720
431.300,172.814069
431.400,172.857419
431.500,172.900768
431.600,172.944118
431.700,172.987467
431.800,173.030817
431.900,173.074166
432.000,173.117516
432.100,173.160865
432.200,173.204215
432.300,173.247564
432.400,173.290914
432.500,173.334263
432.600,173.377613
432.700,173.420962
432.800,173.464312
432.900,173.507661
433.000,173.551011
433.100,173.594360
433.200,173.637710
433.300,173.681059
433.400,173.724409
433.500,173.767758
433.600,173.811108
433.700,173.854457
433.800,173.897807
433.900,173.941156
434.000,173.984506
434.100,174.027855
434.200,174.071205
434.300,174.114554
434.400,174.157904
434.500,174.201253
434.600,174.244603
434.700,174.287952
434.800,174.331302
434.900,174.374651
435.000,174.418001
435.100,174.461350
435.200,174.504700
435.300,174.548049
435.400,174.591399
435.500,174.634748
435.600,174.678098
435.700,174.721447
435.800,174.764797
435.900,174.808146
436.000,174.851496
436.100,174.894845
436.200,174.938195
436.300,174.981544
436.400,175.024893
436.500,175.068243
436.600,175.111592
436.700,175.154942
436.800,175.198291
436.900,175.241641
437.000,175.284990
437.100,175.328340
437.200,175.371689
437.300,175.415039
437.400,175.458388
437.500,175.501738
437.600,175.545087
437.700,175.588437
437.800,175.631786
437.900,175.675136
438.000,175.718485
438.100,175.761835
438.200,175.805184
438.300,175.848534
438.400,175.891883
438.500,175.935233
438.600,175.978582
438.700,176.021932
438.800,176.065281
438.900,176.108631
439.000,176.151980
439.100,176.195330
439.200,176.238679
439.300,176.282029
439.400,176.325378
439.500,176.368728
439.600,176.412077
439.700,176.455427
439.800,176.498776
439.900,176.542126
440.000,176.585475
440.100,176.628825
440.200,176.672174
440.300,176.715524
440.400,176.758873
440.500,176.802223
440.600,176.845572
440.700,176.888922
440.800,176.932271
440.900,176.975621
441.000,177.018970
441.100,177.062320
441.200,177.105669
441.300,177.149019
441.400,177.192368
441.500,177.235718
441.600,177.279067
441.700,177.322416
441.800,177.365766
441.900,177.409115
442.000,177.452465
442.100,177.495814
442.200,177.539164
442.300,177.582513
442.400,177.625863
442.500,177.669212
442.600,177.712562
442.700,177.755911
442.800,177.799261
442.900,177.842610
443.000,177.885960
443.100,177.929309
443.200,177.972659
443.300,178.016008
443.400,178.059358
443.500,178.102707
443.600,178.146057
443.700,178.189406
443.800,178.232756
443.900,178.276105
444.000,178.319455
444.100,178.362804
444.200,178.406154
444.300,178.449503
444.400,178.492853
444.500,178.536202
444.600,178.579552
444.700,178.622901
444.800,178.666251
444.900,178.709600
445.000,178.752950
445.100,178.796299
445.200,178.839649
445.300,178.882998
445.400,178.926348
445.500,178.969697
445.600,179.013047
445.700,179.056396
445.800,179.099746
445.900,179.143095
446.000,179.186445
446.100,179.229794
446.200,179.273144
446.300,179.316493
446.400,179.359843
446.500,179.403192
446.600,179.446542
446.700,179.489891
446.800,179.533241
446.900,179.576590
447.000,179.619939
447.100,179.663289
447.200,179.706638
447.300,179.749988
447.400,179.793337
447.500,179.836687
447.600,179.880036
447.700,179.923386
447.800,179.966735
447.900,180.010085
448.000,180.053434
448.100,180.096784
448.200,180.140133
448.300,180.183483
448.400,180.226832
448.500,180.270182
448.600,180.313531
448.700,180.356881
448.800,180.400230
448.900,180.443580
449.000,180.486929
449.100,180.530279
449.200,180.573628
449.300,180.616978
449.400,180.660327
449.500,180.703677
449.600,180.747026
449.700,180.790376
449.800,180.833725
449.900,180.877075
450.000,180.920424
450.100,180.963774
450.200,181.007123
450.300,181.050473
450.400,181.093822
450.500,181.137172
450.600,181.180521
450.700,181.223871
450.800,181.267220
450.900,181.310570
451.000,181.353919
451.100,181.397269
451.200,181.440618
451.300,181.483968
451.400,181.527317
451.500,181.570667
451.600,181.614016
451.700,181.657366
451.800,181.700715
451.900,181.744065
452.000,181.787414
452.100,181.830764
452.200,181.874113
452.300,181.917462
452.400,181.960812
452.500,182.004161
452.600,182.047511
452.700,182.090860
452.800,182.134210
452.900,182.177559
453.000,182.220909
453.100,182.264258
453.200,182.307608
453.300,182.350957
453.400,182.394307
453.500,182.437656
453.600,182.481006
453.700,182.524355
453.800,182.567705
453.900,182.611054
454.000,182.654404
454.100,182.697753
454.200,182.741103
454.300,182.784452
454.400,182.827802
454.500,182.871151
454.600,182.914501
454.700,182.957850
454.800,183.001200
454.900,183.044549
455.000,183.087899
455.100,183.131248
455.200,183.174598
455.300,183.217947
455.400,183.261297
455.500,183.304646
455.600,183.347996
455.700,183.391345
455.800,183.434695
455.900,183.478044
456.000,183.521394
456.100,183.564743
456.200,183.608093
456.300,183.651442
456.400,183.694792
456.500,183.738141
456.600,183.781491
456.700,183.824840
456.800,183.868190
456.900,183.911539
457.000,183.954889
457.100,183.998238
457.200,184.041588
457.300,184.084937
457.400,184.128287
457.500,184.171636
457.600,184.214985
457.700,184.258335
457.800,184.301684
457.900,184.345034
458.000,184.388383
458.100,184.431733
458.200,184.475082
458.300,184.518432
458.400,184.561781
458.500,184.605131
458.600,184.648480
458.700,184.691830
458.800,184.735179
458.900,184.778529
459.000,184.821878
459.100,184.865228
459.200,184.908577
459.300,184.951927
459.400,184.995276
459.500,185.038626
459.600,185.081975
459.700,185.125325
459.800,185.168674
459.900,185.212024
460.000,185.255373
460.100,185.298723
460.200,185.342072
460.300,185.385422
460.400,185.428771
460.500,185.472121
460.600,185.515470
460.700,185.558820
460.800,185.602169
460.900,185.645519
461.000,185.688868
461.100,185.732218
461.200,185.775567
461.300,185.818917
461.400,185.862266
461.500,185.905616
461.600,185.948965
461.700,185.992315
461.800,186.035664
461.900,186.079014
462.000,186.122363
462.100,186.165713
462.200,186.209062
462.300,186.252412
462.400,186.295761
462.500,186.339111
462.600,186.382460
462.700,186.425810
462.800,186.469159
462.900,186.512508
463.000,186.555858
463.100,186.599207
463.200,186.642557
463.300,186.685906
463.400,186.729256
463.500,186.772605
463.600,186.815955
463.700,186.859304
463.800,186.902654
463.900,186.946003
464.000,186.989353
464.100,187.032702
464.200,187.076052
464.300,187.119401
464.400,187.162751
464.500,187.206100
464.600,187.249450
464.700,187.292799
464.800,187.336149
464.900,187.379498
465.000,187.422848
465.100,187.466197
465.200,187.509547
465.300,187.552896
